,card_id,card_type,syllabus_name,subject_name,chapter_id,chapter_name,current_level,num_attempts,total_time_spent,temporal_ratings,retention_value,exam_preparedness_value,learning_efficiency,abs_learning_efficiency,last_attempt_time,num_days
6607,84587,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,51,EEE,48.0,100.0,100,100,2023-10-04 20:12:51,30.0
6608,84588,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,29,EEE,48.0,100.0,100,100,2023-10-04 20:12:56,30.0
6609,85085,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,7,86,PHEEPEE,86.0,100.0,88,72,2023-10-25 17:40:26,9.0
6610,85086,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,5,59,HEEEE,80.0,100.0,100,80,2023-10-25 17:37:10,9.0
6611,85087,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,21,EEE,84.0,100.0,100,100,2023-10-19 18:07:19,15.0
6612,85088,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,20,EEE,79.0,100.0,100,100,2023-10-19 18:07:24,15.0
6613,85089,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,33,EEE,76.0,100.0,100,100,2023-10-18 16:17:37,16.0
6614,85090,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6615,85091,matching,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,45,EEE,39.0,100.0,100,100,2023-10-18 16:13:12,16.0
6616,85092,matching,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,40,EEE,39.0,100.0,100,100,2023-10-18 16:13:23,16.0
6617,85093,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,16,EEE,83.0,100.0,100,100,2023-10-19 18:07:29,15.0
6618,85094,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,17,EEE,83.0,100.0,100,100,2023-10-19 18:07:34,15.0
6619,85095,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,18,EEE,83.0,100.0,100,100,2023-10-19 18:07:40,15.0
6620,85096,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,19,EEE,83.0,100.0,100,100,2023-10-19 18:16:26,15.0
6621,85097,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,16,EEE,83.0,100.0,100,100,2023-10-19 18:16:48,15.0
6622,85098,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,13,EEE,83.0,100.0,100,100,2023-10-19 18:16:57,15.0
6623,85099,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,17,EEE,83.0,100.0,100,100,2023-10-19 18:17:01,15.0
6624,85100,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,14,EEE,83.0,100.0,100,100,2023-10-19 18:16:31,15.0
6625,85101,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,18,EEE,83.0,100.0,100,100,2023-10-19 18:16:39,15.0
6626,85102,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,15,EEE,83.0,100.0,100,100,2023-10-19 18:16:44,15.0
6627,85103,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L0,7,133,AHEHEHE,50.0,100.0,50,55,2023-10-25 17:39:52,9.0
6628,85104,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,40,EEE,76.0,100.0,100,100,2023-10-18 16:19:53,16.0
6629,85105,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,4,63,HEEE,76.0,100.0,75,75,2023-10-18 16:17:23,16.0
6630,85106,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,7,70,HEHEEEE,80.0,100.0,100,72,2023-10-25 17:39:40,9.0
6631,85107,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6632,85108,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6633,85109,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6634,85110,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,4,32,HHEE,69.0,100.0,50,50,2023-10-18 16:17:10,16.0
6635,85111,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,9,73,EHEEHEHEE,81.0,100.0,75,67,2023-10-25 17:40:45,9.0
6636,85112,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,7,72,HHHEEHE,37.0,100.0,75,43,2023-10-19 18:17:06,15.0
6637,85113,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,5,106,HEEEE,80.0,100.0,100,80,2023-10-25 17:37:19,9.0
6638,85114,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,6,55,EEHHEE,44.0,100.0,50,67,2023-10-21 13:07:57,13.0
6639,85115,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,6,63,HHHEEE,69.0,100.0,75,50,2023-10-18 16:19:28,16.0
6640,85116,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,5,43,EEHEE,44.0,100.0,75,80,2023-10-21 14:06:16,13.0
6641,85117,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6642,85118,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,15,EEE,84.0,100.0,100,100,2023-10-19 18:09:06,15.0
6643,85119,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,8,82,HEEHEHEE,40.0,100.0,75,63,2023-10-21 14:09:08,13.0
6644,85120,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,6,45,EHEEEE,80.0,100.0,100,84,2023-10-25 17:39:09,9.0
6645,85121,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L3,3,21,EEE,84.0,100.0,100,100,2023-10-19 18:09:12,15.0
6646,85122,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L3,3,32,EEE,84.0,100.0,100,100,2023-10-19 18:09:22,15.0
6647,85123,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,8,82,EHHEEHEE,44.0,100.0,75,63,2023-10-21 14:09:23,13.0
6648,85124,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6649,85125,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,23,EEE,79.0,100.0,100,100,2023-10-19 18:17:16,15.0
6650,85126,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,39,EEE,84.0,100.0,100,100,2023-10-19 18:09:39,15.0
6651,85127,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,3,42,HEE,86.0,100.0,67,67,2023-10-25 17:37:04,9.0
6652,85128,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,17,EEE,79.0,100.0,100,100,2023-10-19 18:17:21,15.0
6653,85129,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,8,125,HHEEHEEE,86.0,100.0,75,63,2023-10-25 17:39:27,9.0
6654,85130,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,19,EEE,79.0,100.0,100,100,2023-10-19 18:17:51,15.0
6655,85131,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,27,EEE,84.0,100.0,100,100,2023-10-19 18:09:44,15.0
6656,85132,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6657,85133,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6658,85134,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,5,102,HEEEE,80.0,100.0,100,80,2023-10-25 17:37:31,9.0
6659,85135,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6660,85136,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,5,39,EEHEE,44.0,100.0,75,80,2023-10-21 13:05:38,13.0
6661,85137,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,9,304,HHHEEPPEE,40.0,100.0,75,56,2023-10-21 14:10:34,13.0
6662,85138,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,20,EEE,79.0,100.0,100,100,2023-10-19 18:17:42,15.0
6663,85139,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,14,EEE,84.0,100.0,100,100,2023-10-19 18:10:00,15.0
6664,85140,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,21,EEE,84.0,100.0,100,100,2023-10-19 18:10:03,15.0
6665,85141,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,22,EEE,76.0,100.0,100,100,2023-10-18 16:18:27,16.0
6666,85142,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,24,EEE,76.0,100.0,100,100,2023-10-18 16:18:34,16.0
6667,85143,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6668,85144,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6669,85145,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6670,85334,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,23,EEE,83.0,100.0,100,100,2023-10-19 18:10:08,15.0
6671,85335,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,3,33,HEE,62.0,100.0,67,67,2023-10-18 16:16:15,16.0
6672,85336,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,6,68,HHHEHE,30.0,100.0,50,34,2023-10-19 18:08:04,15.0
6673,85337,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,7,84,EEHEHEE,77.0,100.0,75,72,2023-10-25 17:40:38,9.0
6674,85338,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,6,59,EEHHEE,37.0,100.0,50,67,2023-10-21 13:08:06,13.0
6675,85339,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,55,EEE,83.0,100.0,100,100,2023-10-19 18:10:45,15.0
6676,85340,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,25,EEE,83.0,100.0,100,100,2023-10-19 18:10:49,15.0
6677,85341,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,40,EEE,83.0,100.0,100,100,2023-10-19 18:11:01,15.0
6678,85342,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L3,6,123,HHHEEE,80.0,100.0,75,50,2023-10-25 17:37:48,9.0
6679,85343,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L3,6,133,HEPEEE,80.0,100.0,88,75,2023-10-25 17:39:01,9.0
6680,85344,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,36,EEE,83.0,100.0,100,100,2023-10-19 18:11:09,15.0
6681,85345,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,4,128,HHEE,2.0,100.0,50,50,2023-09-28 23:12:39,36.0
6682,85346,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6683,85347,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,21,EEE,83.0,100.0,100,100,2023-10-19 18:11:25,15.0
6684,85348,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L3,7,106,HEHEEEE,80.0,100.0,100,72,2023-10-25 17:40:14,9.0
6685,85349,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,43,EEE,83.0,100.0,100,100,2023-10-19 18:11:46,15.0
6686,85350,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,39,EEE,83.0,100.0,100,100,2023-10-19 18:12:03,15.0
6687,85351,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,6,59,HHEEHE,30.0,100.0,75,50,2023-10-19 18:17:37,15.0
6688,85352,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,4,42,HEEE,62.0,100.0,75,75,2023-10-18 16:16:20,16.0
6689,85353,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,21,EEE,83.0,100.0,100,100,2023-10-19 18:12:14,15.0
6690,85354,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,21,EEE,83.0,100.0,100,100,2023-10-19 18:12:22,15.0
6691,85355,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,27,EEE,83.0,100.0,100,100,2023-10-19 18:12:32,15.0
6692,85356,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,22,EEE,79.0,100.0,100,100,2023-10-19 18:17:26,15.0
6693,85357,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,15,EEE,79.0,100.0,100,100,2023-10-19 18:17:30,15.0
6694,85358,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,5,72,PEEEE,80.0,100.0,100,90,2023-10-25 17:37:37,9.0
6695,85359,fib,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,25,EEE,76.0,100.0,100,100,2023-10-18 16:18:39,16.0
6696,85360,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,15,EEE,83.0,100.0,100,100,2023-10-19 18:12:37,15.0
6697,85361,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,7,87,HEEHHEE,40.0,100.0,50,58,2023-10-21 14:08:32,13.0
6698,85362,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,21,EEE,83.0,100.0,100,100,2023-10-19 18:12:48,15.0
6699,85363,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,17,EEE,83.0,100.0,100,100,2023-10-19 18:12:53,15.0
6700,85364,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,15,EEE,83.0,100.0,100,100,2023-10-19 18:13:19,15.0
6701,85365,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,14,EEE,83.0,100.0,100,100,2023-10-19 18:13:24,15.0
6702,85366,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,4,28,HEEE,62.0,100.0,75,75,2023-10-18 16:16:37,16.0
6703,85367,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,13,EEE,83.0,100.0,100,100,2023-10-19 18:13:28,15.0
6704,85368,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6705,85369,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,42,EEE,83.0,100.0,100,100,2023-10-19 18:13:38,15.0
6706,85370,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,5,59,EEHEE,37.0,100.0,75,80,2023-10-21 13:04:59,13.0
6707,85371,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,23,EEE,83.0,100.0,100,100,2023-10-19 18:13:56,15.0
6708,85372,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L1,6,56,EEHHEE,37.0,100.0,50,67,2023-10-21 14:05:31,13.0
6709,85373,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,6,47,EHHEEE,66.0,100.0,75,67,2023-10-19 18:08:16,15.0
6710,85374,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,36,EEE,83.0,100.0,100,100,2023-10-19 18:14:10,15.0
6711,85375,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,4,37,HEEE,62.0,100.0,75,75,2023-10-18 16:16:45,16.0
6712,85376,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,27,EEE,83.0,100.0,100,100,2023-10-19 18:14:16,15.0
6713,85377,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,5,96,EHEEE,66.0,100.0,75,80,2023-10-19 18:08:32,15.0
6714,85378,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,5,62,EHEEE,66.0,100.0,75,80,2023-10-19 18:08:39,15.0
6715,85379,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6716,85380,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6717,85381,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6718,85382,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6719,85383,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6720,85384,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6721,85385,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6722,85386,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6723,85387,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6724,85388,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6725,85389,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6726,85390,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6727,85391,matching,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),L2,4,103,EEPE,43.0,100.0,88,88,2023-10-21 17:36:35,13.0
6728,85392,matching,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,58,EEE,39.0,100.0,100,100,2023-10-18 16:12:59,16.0
6729,85393,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,40,EEE,83.0,100.0,100,100,2023-10-19 18:14:24,15.0
6730,85394,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,15,EEE,83.0,100.0,100,100,2023-10-19 18:14:29,15.0
6731,85395,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,16,EEE,83.0,100.0,100,100,2023-10-19 18:14:34,15.0
6732,85396,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,39,EEE,83.0,100.0,100,100,2023-10-19 18:14:40,15.0
6733,85397,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,18,EEE,83.0,100.0,100,100,2023-10-19 18:14:44,15.0
6734,85398,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,29,EEE,83.0,100.0,100,100,2023-10-19 18:15:02,15.0
6735,85399,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,29,EEE,83.0,100.0,100,100,2023-10-19 18:15:16,15.0
6736,85400,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,21,EEE,83.0,100.0,100,100,2023-10-19 18:15:24,15.0
6737,85401,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,15,EEE,83.0,100.0,100,100,2023-10-19 18:15:45,15.0
6738,85402,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,18,EEE,83.0,100.0,100,100,2023-10-19 18:16:00,15.0
6739,85403,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,14,EEE,83.0,100.0,100,100,2023-10-19 18:16:06,15.0
6740,85404,multi_choice,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,14,EEE,83.0,100.0,100,100,2023-10-19 18:16:11,15.0
6741,85405,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6742,85406,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6743,85512,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6744,85513,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6745,85514,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6746,85515,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6747,85516,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6748,85517,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6749,85518,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6750,85519,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6751,85644,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6752,85645,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6753,85646,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6754,85647,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6755,85648,question_answer,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),NS,0,0,,0.0,100.0,0,0,,
6756,85916,true_false,Class-9,Biology,1861,8.1 - Five Kingdom Classification (qa),MAS,3,29,EEE,64.0,100.0,100,100,2023-10-14 16:06:04,20.0
6757,81116,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,89,EEEE,6.0,100.0,100,100,2023-08-14 16:56:24,81.0
6758,81117,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,114,EEEE,27.0,100.0,100,100,2023-09-20 18:15:09,44.0
6759,81118,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,103,EEEE,27.0,100.0,100,100,2023-09-20 18:15:27,44.0
6760,81119,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,29,EEEE,33.0,100.0,100,100,2023-09-20 18:15:33,44.0
6761,81120,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,76,EEEE,9.0,100.0,100,100,2023-09-20 18:15:50,44.0
6762,81121,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),NS,8,291,EHHEEEEE,12.0,100.0,100,75,2023-08-27 13:23:22,68.0
6763,81122,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),L1,6,303,HEEEEE,30.0,100.0,100,84,2023-09-20 18:16:33,44.0
6764,81123,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),NS,6,526,EEEAHE,0.0,100.0,70,80,2023-08-27 13:24:36,68.0
6765,81124,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,71,EEEE,8.0,100.0,100,100,2023-08-19 11:30:22,76.0
6766,81125,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,76,EEEE,10.0,100.0,100,100,2023-08-19 11:30:35,76.0
6767,81126,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),NS,7,198,HHEEEEE,2.0,100.0,100,72,2023-08-27 13:23:43,68.0
6768,81127,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,7,157,EPEEEEE,10.0,100.0,100,93,2023-08-27 13:24:07,68.0
6769,81128,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,7,185,EHEEEEE,13.0,100.0,100,86,2023-08-27 13:23:56,68.0
6770,81129,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,81,EEEE,8.0,100.0,100,100,2023-08-19 11:30:48,76.0
6771,81130,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,159,EEEE,8.0,100.0,100,100,2023-08-19 11:31:11,76.0
6772,81131,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,5,130,EEEEE,30.0,100.0,100,100,2023-09-20 20:54:08,44.0
6773,81132,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,4,120,EEEE,8.0,100.0,100,100,2023-08-19 11:33:07,76.0
6774,81133,question_answer,Class-9,Physics,1862,3.1 - Laws of Motion (qa),MAS,5,166,EEEEE,30.0,100.0,100,100,2023-09-20 20:54:45,44.0
6775,82442,multi_choice,Class-9,English,1863,24.1 - The homecoming (qa),MAS,3,21,EEE,22.0,100.0,100,100,2023-08-31 22:30:56,64.0
6776,82443,multi_choice,Class-9,English,1863,24.1 - The homecoming (qa),MAS,9,116,HHEHEEEEE,33.0,100.0,100,67,2023-09-14 19:04:07,50.0
6777,82444,multi_choice,Class-9,English,1863,24.1 - The homecoming (qa),MAS,3,25,EEE,22.0,100.0,100,100,2023-08-31 22:31:03,64.0
6778,82445,multi_choice,Class-9,English,1863,24.1 - The homecoming (qa),MAS,3,21,EEE,22.0,100.0,100,100,2023-08-31 22:31:07,64.0
6779,82446,multi_choice,Class-9,English,1863,24.1 - The homecoming (qa),MAS,3,30,EEE,22.0,100.0,100,100,2023-08-31 22:31:13,64.0
6780,82447,multi_choice,Class-9,English,1863,24.1 - The homecoming (qa),MAS,3,25,EEE,22.0,100.0,100,100,2023-08-31 22:31:17,64.0
6781,82448,multi_choice,Class-9,English,1863,24.1 - The homecoming (qa),MAS,5,37,HEEEE,23.0,100.0,100,80,2023-09-02 21:57:52,62.0
6782,82449,multi_choice,Class-9,English,1863,24.1 - The homecoming (qa),MAS,3,18,EEE,22.0,100.0,100,100,2023-08-31 22:31:29,64.0
